GEOID,NAME,variable,estimate,moe,label
50,Vermont,B01001_044,5617,346,Estimate!!Total!!Female!!65 and 66 years
51,Virginia,B01001_044,67494,1485,Estimate!!Total!!Female!!65 and 66 years
53,Washington,B01001_044,54606,1357,Estimate!!Total!!Female!!65 and 66 years
54,West Virginia,B01001_044,19096,891,Estimate!!Total!!Female!!65 and 66 years
55,Wisconsin,B01001_044,47774,1057,Estimate!!Total!!Female!!65 and 66 years
56,Wyoming,B01001_044,4287,350,Estimate!!Total!!Female!!65 and 66 years
72,Puerto Rico,B01001_044,38095,932,Estimate!!Total!!Female!!65 and 66 years
01,Alabama,B01001_045,60733,1167,Estimate!!Total!!Female!!67 to 69 years
02,Alaska,B01001_045,4921,380,Estimate!!Total!!Female!!67 to 69 years
04,Arizona,B01001_045,77440,1556,Estimate!!Total!!Female!!67 to 69 years
05,Arkansas,B01001_045,37749,899,Estimate!!Total!!Female!!67 to 69 years
06,California,B01001_045,357910,3346,Estimate!!Total!!Female!!67 to 69 years
08,Colorado,B01001_045,47660,1120,Estimate!!Total!!Female!!67 to 69 years
09,Connecticut,B01001_045,40001,1017,Estimate!!Total!!Female!!67 to 69 years
10,Delaware,B01001_045,11487,534,Estimate!!Total!!Female!!67 to 69 years
11,District of Columbia,B01001_045,6283,415,Estimate!!Total!!Female!!67 to 69 years
12,Florida,B01001_045,273603,2858,Estimate!!Total!!Female!!67 to 69 years
13,Georgia,B01001_045,96920,1506,Estimate!!Total!!Female!!67 to 69 years
15,Hawaii,B01001_045,14996,706,Estimate!!Total!!Female!!67 to 69 years
16,Idaho,B01001_045,16732,675,Estimate!!Total!!Female!!67 to 69 years
17,Illinois,B01001_045,137529,1708,Estimate!!Total!!Female!!67 to 69 years
18,Indiana,B01001_045,72397,1461,Estimate!!Total!!Female!!67 to 69 years
19,Iowa,B01001_045,35657,854,Estimate!!Total!!Female!!67 to 69 years
20,Kansas,B01001_045,30126,774,Estimate!!Total!!Female!!67 to 69 years
21,Kentucky,B01001_045,52123,1060,Estimate!!Total!!Female!!67 to 69 years
22,Louisiana,B01001_045,49682,1011,Estimate!!Total!!Female!!67 to 69 years
23,Maine,B01001_045,17980,631,Estimate!!Total!!Female!!67 to 69 years
24,Maryland,B01001_045,60395,1233,Estimate!!Total!!Female!!67 to 69 years
25,Massachusetts,B01001_045,71735,1583,Estimate!!Total!!Female!!67 to 69 years
26,Michigan,B01001_045,116073,1443,Estimate!!Total!!Female!!67 to 69 years
27,Minnesota,B01001_045,55872,1063,Estimate!!Total!!Female!!67 to 69 years
28,Mississippi,B01001_045,35636,1089,Estimate!!Total!!Female!!67 to 69 years
29,Missouri,B01001_045,72297,1297,Estimate!!Total!!Female!!67 to 69 years
30,Montana,B01001_045,11494,462,Estimate!!Total!!Female!!67 to 69 years
31,Nebraska,B01001_045,19270,589,Estimate!!Total!!Female!!67 to 69 years
32,Nevada,B01001_045,29902,1081,Estimate!!Total!!Female!!67 to 69 years
33,New Hampshire,B01001_045,14970,546,Estimate!!Total!!Female!!67 to 69 years
34,New Jersey,B01001_045,100957,1511,Estimate!!Total!!Female!!67 to 69 years
35,New Mexico,B01001_045,24973,772,Estimate!!Total!!Female!!67 to 69 years
36,New York,B01001_045,223741,2560,Estimate!!Total!!Female!!67 to 69 years
37,North Carolina,B01001_045,110931,1817,Estimate!!Total!!Female!!67 to 69 years
38,North Dakota,B01001_045,7302,349,Estimate!!Total!!Female!!67 to 69 years
39,Ohio,B01001_045,138516,1866,Estimate!!Total!!Female!!67 to 69 years
40,Oklahoma,B01001_045,45204,864,Estimate!!Total!!Female!!67 to 69 years
41,Oregon,B01001_045,43683,951,Estimate!!Total!!Female!!67 to 69 years
42,Pennsylvania,B01001_045,157680,2088,Estimate!!Total!!Female!!67 to 69 years
44,Rhode Island,B01001_045,11622,611,Estimate!!Total!!Female!!67 to 69 years
45,South Carolina,B01001_045,59120,1277,Estimate!!Total!!Female!!67 to 69 years
46,South Dakota,B01001_045,8759,372,Estimate!!Total!!Female!!67 to 69 years
47,Tennessee,B01001_045,77566,1486,Estimate!!Total!!Female!!67 to 69 years
48,Texas,B01001_045,232325,2376,Estimate!!Total!!Female!!67 to 69 years
49,Utah,B01001_045,20855,707,Estimate!!Total!!Female!!67 to 69 years
50,Vermont,B01001_045,7875,318,Estimate!!Total!!Female!!67 to 69 years
51,Virginia,B01001_045,88044,1647,Estimate!!Total!!Female!!67 to 69 years
53,Washington,B01001_045,69091,1455,Estimate!!Total!!Female!!67 to 69 years
54,West Virginia,B01001_045,25852,851,Estimate!!Total!!Female!!67 to 69 years
55,Wisconsin,B01001_045,63773,1087,Estimate!!Total!!Female!!67 to 69 years
56,Wyoming,B01001_045,6229,395,Estimate!!Total!!Female!!67 to 69 years
72,Puerto Rico,B01001_045,51252,1029,Estimate!!Total!!Female!!67 to 69 years
01,Alabama,B01001_046,86640,1277,Estimate!!Total!!Female!!70 to 74 years
02,Alaska,B01001_046,6340,416,Estimate!!Total!!Female!!70 to 74 years
04,Arizona,B01001_046,106396,1523,Estimate!!Total!!Female!!70 to 74 years
05,Arkansas,B01001_046,53353,842,Estimate!!Total!!Female!!70 to 74 years
06,California,B01001_046,510382,3316,Estimate!!Total!!Female!!70 to 74 years
08,Colorado,B01001_046,65092,1299,Estimate!!Total!!Female!!70 to 74 years
09,Connecticut,B01001_046,57412,1161,Estimate!!Total!!Female!!70 to 74 years
10,Delaware,B01001_046,16022,518,Estimate!!Total!!Female!!70 to 74 years
11,District of Columbia,B01001_046,8687,512,Estimate!!Total!!Female!!70 to 74 years
12,Florida,B01001_046,396610,3199,Estimate!!Total!!Female!!70 to 74 years
13,Georgia,B01001_046,130029,1660,Estimate!!Total!!Female!!70 to 74 years
15,Hawaii,B01001_046,22617,760,Estimate!!Total!!Female!!70 to 74 years
16,Idaho,B01001_046,21767,577,Estimate!!Total!!Female!!70 to 74 years
17,Illinois,B01001_046,196769,2034,Estimate!!Total!!Female!!70 to 74 years
18,Indiana,B01001_046,103353,1612,Estimate!!Total!!Female!!70 to 74 years
19,Iowa,B01001_046,53267,1043,Estimate!!Total!!Female!!70 to 74 years
20,Kansas,B01001_046,43775,823,Estimate!!Total!!Female!!70 to 74 years
21,Kentucky,B01001_046,75456,1187,Estimate!!Total!!Female!!70 to 74 years
22,Louisiana,B01001_046,71863,1081,Estimate!!Total!!Female!!70 to 74 years
23,Maine,B01001_046,24475,613,Estimate!!Total!!Female!!70 to 74 years
24,Maryland,B01001_046,86846,1207,Estimate!!Total!!Female!!70 to 74 years
25,Massachusetts,B01001_046,105375,1594,Estimate!!Total!!Female!!70 to 74 years
26,Michigan,B01001_046,162231,1505,Estimate!!Total!!Female!!70 to 74 years
27,Minnesota,B01001_046,77058,1134,Estimate!!Total!!Female!!70 to 74 years
28,Mississippi,B01001_046,49507,1128,Estimate!!Total!!Female!!70 to 74 years
29,Missouri,B01001_046,102484,1297,Estimate!!Total!!Female!!70 to 74 years
30,Montana,B01001_046,16714,492,Estimate!!Total!!Female!!70 to 74 years
31,Nebraska,B01001_046,29231,701,Estimate!!Total!!Female!!70 to 74 years
32,Nevada,B01001_046,38309,1113,Estimate!!Total!!Female!!70 to 74 years
33,New Hampshire,B01001_046,19981,631,Estimate!!Total!!Female!!70 to 74 years
34,New Jersey,B01001_046,141620,1816,Estimate!!Total!!Female!!70 to 74 years
35,New Mexico,B01001_046,33193,810,Estimate!!Total!!Female!!70 to 74 years
36,New York,B01001_046,322080,2616,Estimate!!Total!!Female!!70 to 74 years
37,North Carolina,B01001_046,155372,1937,Estimate!!Total!!Female!!70 to 74 years
38,North Dakota,B01001_046,11122,371,Estimate!!Total!!Female!!70 to 74 years
39,Ohio,B01001_046,200137,2125,Estimate!!Total!!Female!!70 to 74 years
40,Oklahoma,B01001_046,64255,991,Estimate!!Total!!Female!!70 to 74 years
41,Oregon,B01001_046,60225,1002,Estimate!!Total!!Female!!70 to 74 years
42,Pennsylvania,B01001_046,230976,2407,Estimate!!Total!!Female!!70 to 74 years
44,Rhode Island,B01001_046,17650,639,Estimate!!Total!!Female!!70 to 74 years
45,South Carolina,B01001_046,79212,1656,Estimate!!Total!!Female!!70 to 74 years
46,South Dakota,B01001_046,13483,409,Estimate!!Total!!Female!!70 to 74 years
47,Tennessee,B01001_046,108620,1564,Estimate!!Total!!Female!!70 to 74 years
48,Texas,B01001_046,323728,2393,Estimate!!Total!!Female!!70 to 74 years
49,Utah,B01001_046,30096,732,Estimate!!Total!!Female!!70 to 74 years
50,Vermont,B01001_046,10460,407,Estimate!!Total!!Female!!70 to 74 years
51,Virginia,B01001_046,119780,1559,Estimate!!Total!!Female!!70 to 74 years
53,Washington,B01001_046,93730,1543,Estimate!!Total!!Female!!70 to 74 years
54,West Virginia,B01001_046,38120,979,Estimate!!Total!!Female!!70 to 74 years
55,Wisconsin,B01001_046,88699,1202,Estimate!!Total!!Female!!70 to 74 years
56,Wyoming,B01001_046,7957,390,Estimate!!Total!!Female!!70 to 74 years
72,Puerto Rico,B01001_046,72599,1055,Estimate!!Total!!Female!!70 to 74 years
01,Alabama,B01001_047,70133,1322,Estimate!!Total!!Female!!75 to 79 years
02,Alaska,B01001_047,4307,299,Estimate!!Total!!Female!!75 to 79 years
04,Arizona,B01001_047,86945,1556,Estimate!!Total!!Female!!75 to 79 years
05,Arkansas,B01001_047,43020,1002,Estimate!!Total!!Female!!75 to 79 years
06,California,B01001_047,427617,3385,Estimate!!Total!!Female!!75 to 79 years
08,Colorado,B01001_047,52730,1208,Estimate!!Total!!Female!!75 to 79 years
09,Connecticut,B01001_047,53014,1124,Estimate!!Total!!Female!!75 to 79 years
10,Delaware,B01001_047,12794,557,Estimate!!Total!!Female!!75 to 79 years
11,District of Columbia,B01001_047,7117,449,Estimate!!Total!!Female!!75 to 79 years
12,Florida,B01001_047,336771,2950,Estimate!!Total!!Female!!75 to 79 years
13,Georgia,B01001_047,103053,1520,Estimate!!Total!!Female!!75 to 79 years
15,Hawaii,B01001_047,20355,774,Estimate!!Total!!Female!!75 to 79 years
16,Idaho,B01001_047,18535,630,Estimate!!Total!!Female!!75 to 79 years
17,Illinois,B01001_047,170994,1987,Estimate!!Total!!Female!!75 to 79 years
18,Indiana,B01001_047,90719,1609,Estimate!!Total!!Female!!75 to 79 years
19,Iowa,B01001_047,49543,918,Estimate!!Total!!Female!!75 to 79 years
20,Kansas,B01001_047,39537,980,Estimate!!Total!!Female!!75 to 79 years
21,Kentucky,B01001_047,60252,1226,Estimate!!Total!!Female!!75 to 79 years
22,Louisiana,B01001_047,57810,1079,Estimate!!Total!!Female!!75 to 79 years
23,Maine,B01001_047,22622,641,Estimate!!Total!!Female!!75 to 79 years
24,Maryland,B01001_047,73495,1419,Estimate!!Total!!Female!!75 to 79 years
25,Massachusetts,B01001_047,97123,1553,Estimate!!Total!!Female!!75 to 79 years
26,Michigan,B01001_047,142715,1587,Estimate!!Total!!Female!!75 to 79 years
27,Minnesota,B01001_047,70416,1124,Estimate!!Total!!Female!!75 to 79 years
28,Mississippi,B01001_047,39465,1052,Estimate!!Total!!Female!!75 to 79 years
29,Missouri,B01001_047,87695,1382,Estimate!!Total!!Female!!75 to 79 years
30,Montana,B01001_047,14670,500,Estimate!!Total!!Female!!75 to 79 years
31,Nebraska,B01001_047,26073,658,Estimate!!Total!!Female!!75 to 79 years
32,Nevada,B01001_047,28762,832,Estimate!!Total!!Female!!75 to 79 years
33,New Hampshire,B01001_047,17059,563,Estimate!!Total!!Female!!75 to 79 years
34,New Jersey,B01001_047,130832,2042,Estimate!!Total!!Female!!75 to 79 years
35,New Mexico,B01001_047,26366,784,Estimate!!Total!!Female!!75 to 79 years
36,New York,B01001_047,285202,2401,Estimate!!Total!!Female!!75 to 79 years
37,North Carolina,B01001_047,128357,1905,Estimate!!Total!!Female!!75 to 79 years
38,North Dakota,B01001_047,10512,390,Estimate!!Total!!Female!!75 to 79 years
39,Ohio,B01001_047,177266,2289,Estimate!!Total!!Female!!75 to 79 years
40,Oklahoma,B01001_047,53708,955,Estimate!!Total!!Female!!75 to 79 years
41,Oregon,B01001_047,50388,1239,Estimate!!Total!!Female!!75 to 79 years
42,Pennsylvania,B01001_047,222232,2020,Estimate!!Total!!Female!!75 to 79 years
44,Rhode Island,B01001_047,16775,673,Estimate!!Total!!Female!!75 to 79 years
45,South Carolina,B01001_047,62631,1318,Estimate!!Total!!Female!!75 to 79 years
46,South Dakota,B01001_047,12547,455,Estimate!!Total!!Female!!75 to 79 years
47,Tennessee,B01001_047,88533,1474,Estimate!!Total!!Female!!75 to 79 years
48,Texas,B01001_047,262706,2318,Estimate!!Total!!Female!!75 to 79 years
49,Utah,B01001_047,24916,748,Estimate!!Total!!Female!!75 to 79 years
50,Vermont,B01001_047,9409,434,Estimate!!Total!!Female!!75 to 79 years
51,Virginia,B01001_047,100490,1610,Estimate!!Total!!Female!!75 to 79 years
53,Washington,B01001_047,78378,1572,Estimate!!Total!!Female!!75 to 79 years
54,West Virginia,B01001_047,32660,884,Estimate!!Total!!Female!!75 to 79 years
55,Wisconsin,B01001_047,82156,1247,Estimate!!Total!!Female!!75 to 79 years
56,Wyoming,B01001_047,6543,326,Estimate!!Total!!Female!!75 to 79 years
72,Puerto Rico,B01001_047,53974,1055,Estimate!!Total!!Female!!75 to 79 years
01,Alabama,B01001_048,54602,1203,Estimate!!Total!!Female!!80 to 84 years
02,Alaska,B01001_048,3371,263,Estimate!!Total!!Female!!80 to 84 years
04,Arizona,B01001_048,66022,1399,Estimate!!Total!!Female!!80 to 84 years
05,Arkansas,B01001_048,34571,894,Estimate!!Total!!Female!!80 to 84 years
06,California,B01001_048,363155,3030,Estimate!!Total!!Female!!80 to 84 years
08,Colorado,B01001_048,43476,1292,Estimate!!Total!!Female!!80 to 84 years
09,Connecticut,B01001_048,47724,1075,Estimate!!Total!!Female!!80 to 84 years
10,Delaware,B01001_048,9862,541,Estimate!!Total!!Female!!80 to 84 years
11,District of Columbia,B01001_048,6499,468,Estimate!!Total!!Female!!80 to 84 years
12,Florida,B01001_048,273208,2652,Estimate!!Total!!Female!!80 to 84 years
13,Georgia,B01001_048,78842,1623,Estimate!!Total!!Female!!80 to 84 years
15,Hawaii,B01001_048,17373,740,Estimate!!Total!!Female!!80 to 84 years
16,Idaho,B01001_048,14257,633,Estimate!!Total!!Female!!80 to 84 years
17,Illinois,B01001_048,144769,1944,Estimate!!Total!!Female!!80 to 84 years
18,Indiana,B01001_048,75159,1293,Estimate!!Total!!Female!!80 to 84 years
19,Iowa,B01001_048,43633,923,Estimate!!Total!!Female!!80 to 84 years
20,Kansas,B01001_048,35215,967,Estimate!!Total!!Female!!80 to 84 years
21,Kentucky,B01001_048,47443,1069,Estimate!!Total!!Female!!80 to 84 years
22,Louisiana,B01001_048,47393,1010,Estimate!!Total!!Female!!80 to 84 years
23,Maine,B01001_048,18212,654,Estimate!!Total!!Female!!80 to 84 years
24,Maryland,B01001_048,61585,1340,Estimate!!Total!!Female!!80 to 84 years
25,Massachusetts,B01001_048,86953,1508,Estimate!!Total!!Female!!80 to 84 years
26,Michigan,B01001_048,122155,1709,Estimate!!Total!!Female!!80 to 84 years
27,Minnesota,B01001_048,59359,988,Estimate!!Total!!Female!!80 to 84 years
28,Mississippi,B01001_048,32579,921,Estimate!!Total!!Female!!80 to 84 years
29,Missouri,B01001_048,72619,1273,Estimate!!Total!!Female!!80 to 84 years
30,Montana,B01001_048,11551,526,Estimate!!Total!!Female!!80 to 84 years
31,Nebraska,B01001_048,23690,724,Estimate!!Total!!Female!!80 to 84 years
32,Nevada,B01001_048,21118,730,Estimate!!Total!!Female!!80 to 84 years
33,New Hampshire,B01001_048,15882,589,Estimate!!Total!!Female!!80 to 84 years
34,New Jersey,B01001_048,111372,1682,Estimate!!Total!!Female!!80 to 84 years
35,New Mexico,B01001_048,20014,789,Estimate!!Total!!Female!!80 to 84 years
36,New York,B01001_048,245246,2473,Estimate!!Total!!Female!!80 to 84 years
37,North Carolina,B01001_048,100687,1790,Estimate!!Total!!Female!!80 to 84 years
38,North Dakota,B01001_048,9074,452,Estimate!!Total!!Female!!80 to 84 years
39,Ohio,B01001_048,149617,1827,Estimate!!Total!!Female!!80 to 84 years
40,Oklahoma,B01001_048,40238,1034,Estimate!!Total!!Female!!80 to 84 years
41,Oregon,B01001_048,44818,1063,Estimate!!Total!!Female!!80 to 84 years
42,Pennsylvania,B01001_048,197331,2011,Estimate!!Total!!Female!!80 to 84 years
44,Rhode Island,B01001_048,15477,680,Estimate!!Total!!Female!!80 to 84 years
45,South Carolina,B01001_048,49073,1270,Estimate!!Total!!Female!!80 to 84 years
46,South Dakota,B01001_048,10613,469,Estimate!!Total!!Female!!80 to 84 years
47,Tennessee,B01001_048,67383,1239,Estimate!!Total!!Female!!80 to 84 years
48,Texas,B01001_048,205612,2508,Estimate!!Total!!Female!!80 to 84 years
49,Utah,B01001_048,18588,646,Estimate!!Total!!Female!!80 to 84 years
50,Vermont,B01001_048,8048,423,Estimate!!Total!!Female!!80 to 84 years
51,Virginia,B01001_048,79546,1284,Estimate!!Total!!Female!!80 to 84 years
53,Washington,B01001_048,67648,1160,Estimate!!Total!!Female!!80 to 84 years
54,West Virginia,B01001_048,25698,836,Estimate!!Total!!Female!!80 to 84 years
55,Wisconsin,B01001_048,71064,1245,Estimate!!Total!!Female!!80 to 84 years
56,Wyoming,B01001_048,5408,338,Estimate!!Total!!Female!!80 to 84 years
72,Puerto Rico,B01001_048,38528,819,Estimate!!Total!!Female!!80 to 84 years
01,Alabama,B01001_049,52497,1176,Estimate!!Total!!Female!!85 years and over
02,Alaska,B01001_049,2732,239,Estimate!!Total!!Female!!85 years and over
04,Arizona,B01001_049,59316,1355,Estimate!!Total!!Female!!85 years and over
05,Arkansas,B01001_049,34433,893,Estimate!!Total!!Female!!85 years and over
06,California,B01001_049,366091,3399,Estimate!!Total!!Female!!85 years and over
08,Colorado,B01001_049,43330,1242,Estimate!!Total!!Female!!85 years and over
09,Connecticut,B01001_049,56401,1069,Estimate!!Total!!Female!!85 years and over
10,Delaware,B01001_049,10528,549,Estimate!!Total!!Female!!85 years and over
11,District of Columbia,B01001_049,7014,431,Estimate!!Total!!Female!!85 years and over
12,Florida,B01001_049,262352,3271,Estimate!!Total!!Female!!85 years and over
13,Georgia,B01001_049,78197,1523,Estimate!!Total!!Female!!85 years and over
15,Hawaii,B01001_049,17229,606,Estimate!!Total!!Female!!85 years and over
16,Idaho,B01001_049,15019,612,Estimate!!Total!!Female!!85 years and over
17,Illinois,B01001_049,158090,1899,Estimate!!Total!!Female!!85 years and over
18,Indiana,B01001_049,75067,1682,Estimate!!Total!!Female!!85 years and over
19,Iowa,B01001_049,49331,861,Estimate!!Total!!Female!!85 years and over
20,Kansas,B01001_049,39493,790,Estimate!!Total!!Female!!85 years and over
21,Kentucky,B01001_049,48428,962,Estimate!!Total!!Female!!85 years and over
22,Louisiana,B01001_049,44850,1101,Estimate!!Total!!Female!!85 years and over
23,Maine,B01001_049,18518,684,Estimate!!Total!!Female!!85 years and over
24,Maryland,B01001_049,60850,1304,Estimate!!Total!!Female!!85 years and over
25,Massachusetts,B01001_049,96334,1669,Estimate!!Total!!Female!!85 years and over
26,Michigan,B01001_049,123673,1820,Estimate!!Total!!Female!!85 years and over
27,Minnesota,B01001_049,68226,1188,Estimate!!Total!!Female!!85 years and over
28,Mississippi,B01001_049,31950,1014,Estimate!!Total!!Female!!85 years and over
29,Missouri,B01001_049,76065,1358,Estimate!!Total!!Female!!85 years and over
30,Montana,B01001_049,11770,449,Estimate!!Total!!Female!!85 years and over
31,Nebraska,B01001_049,25417,699,Estimate!!Total!!Female!!85 years and over
32,Nevada,B01001_049,17681,758,Estimate!!Total!!Female!!85 years and over
33,New Hampshire,B01001_049,15750,668,Estimate!!Total!!Female!!85 years and over
34,New Jersey,B01001_049,115410,1742,Estimate!!Total!!Female!!85 years and over
35,New Mexico,B01001_049,20034,817,Estimate!!Total!!Female!!85 years and over
36,New York,B01001_049,253224,2723,Estimate!!Total!!Female!!85 years and over
37,North Carolina,B01001_049,95530,1747,Estimate!!Total!!Female!!85 years and over
38,North Dakota,B01001_049,11110,438,Estimate!!Total!!Female!!85 years and over
39,Ohio,B01001_049,151186,2084,Estimate!!Total!!Female!!85 years and over
40,Oklahoma,B01001_049,41278,1007,Estimate!!Total!!Female!!85 years and over
41,Oregon,B01001_049,48633,1203,Estimate!!Total!!Female!!85 years and over
42,Pennsylvania,B01001_049,196650,1966,Estimate!!Total!!Female!!85 years and over
44,Rhode Island,B01001_049,18237,640,Estimate!!Total!!Female!!85 years and over
45,South Carolina,B01001_049,45214,1156,Estimate!!Total!!Female!!85 years and over
46,South Dakota,B01001_049,12409,467,Estimate!!Total!!Female!!85 years and over
47,Tennessee,B01001_049,67284,1421,Estimate!!Total!!Female!!85 years and over
48,Texas,B01001_049,195527,1932,Estimate!!Total!!Female!!85 years and over
49,Utah,B01001_049,18146,684,Estimate!!Total!!Female!!85 years and over
